timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress
1778782190.15968204,73344817,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73344,0.0,28.02182960510254,1,94502.828125
1778782190.15968204,73344817,1,-0.13446044921875,583.9555053710938,94503.125,30.67,0.0,73344,0.0,28.02182960510254,1,94503.125
1778782190.25964212,73444777,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73444,0.0,28.02182960510254,1,94502.828125
1778782190.25964212,73444777,1,-0.13446044921875,583.9555053710938,94503.125,30.67,0.0,73444,0.0,28.02182960510254,1,94503.125
1778782190.35960221,73544737,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73544,0.0,28.02182960510254,1,94502.828125
1778782190.35960221,73544737,1,-0.07830810546875,584.0116577148438,94502.4921875,30.67,0.0,73544,0.0,28.02182960510254,1,94502.4921875
1778782190.45956206,73644697,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73644,0.0,28.02182960510254,1,94502.828125
1778782190.45956206,73644697,1,-0.05487060546875,584.0350952148438,94502.2265625,30.67,0.0,73644,0.0,28.02182960510254,1,94502.2265625
1778782190.55952215,73744657,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73744,0.0,28.02182960510254,1,94502.828125
1778782190.55952215,73744657,1,-0.03729248046875,584.0526733398438,94502.0234375,30.67,0.0,73744,0.0,28.02182960510254,1,94502.0234375
1778782190.65948200,73844617,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73844,0.0,28.02182960510254,1,94502.828125
1778782190.65948200,73844617,1,0.02423095703125,584.1141967773438,94501.3203125,30.67,0.0,73844,0.0,28.02182960510254,1,94501.3203125
1778782190.75944209,73944577,0,0.00372314453125,584.0936889648438,94502.828125,30.68,0.0,73944,0.0,28.02182960510254,1,94502.828125
1778782190.75944209,73944577,1,0.07745361328125,584.1674194335938,94500.71875,30.68,0.0,73944,0.0,28.02182960510254,1,94500.71875
1778782190.85940218,74044537,0,0.00372314453125,584.0936889648438,94502.828125,30.68,0.0,74044,0.0,28.02182960510254,1,94502.828125
1778782190.85940218,74044537,1,-0.00213623046875,584.0878295898438,94501.6171875,30.68,0.0,74044,0.0,28.02182960510254,1,94501.6171875
1778782190.95936203,74144497,0,0.00372314453125,584.0936889648438,94502.828125,30.68,0.0,74144,0.0,28.02182960510254,1,94502.828125
1778782190.95936203,74144497,1,-0.02557373046875,584.0643920898438,94501.8828125,30.68,0.0,74144,0.0,28.02182960510254,1,94501.8828125
1778782191.05932212,74244457,0,0.01544189453125,584.1054077148438,94502.6875,30.68,0.003662109375,74244,0.0,28.02182960510254,1,94502.6875
1778782191.05932212,74244457,1,0.09503173828125,584.1849975585938,94500.515625,30.68,0.003662109375,74244,0.0,28.02182960510254,1,94500.515625
1778782191.15928221,74344417,0,0.01544189453125,584.1054077148438,94502.6875,30.68,0.01831054501235485,74344,0.0,28.02182960510254,1,94502.6875
1778782191.15928221,74344417,1,-0.09637451171875,583.9935913085938,94502.6875,30.68,0.01831054501235485,74344,0.0,28.02182960510254,1,94502.6875
1778782191.25924206,74444377,0,0.02423095703125,584.1141967773438,94502.59375,30.68,0.0393676795065403,74444,0.0,28.02182960510254,1,94502.59375
1778782191.25924206,74444377,1,0.03302001953125,584.1229858398438,94501.21875,30.68,0.0393676795065403,74444,0.0,28.02182960510254,1,94501.21875
1778782191.36003518,74545170,0,0.03350830078125,584.1234741210938,94502.4921875,30.69,0.053237687796354294,74545,0.0,28.02182960510254,1,94502.4921875
1778782191.36003518,74545170,1,-0.13446044921875,583.9555053710938,94503.125,30.69,0.053237687796354294,74545,0.0,28.02182960510254,1,94503.125
1778782191.45999503,74645130,0,0.06573486328125,584.1557006835938,94502.125,30.69,0.07021792232990265,74645,0.0,28.02182960510254,1,94502.125
1778782191.45999503,74645130,1,0.10089111328125,584.1908569335938,94500.453125,30.69,0.07021792232990265,74645,0.0,28.02182960510254,1,94500.453125
1778782191.55995512,74745090,0,0.08624267578125,584.1762084960938,94501.8828125,30.69,0.11654219776391983,74745,0.0,28.02182960510254,1,94501.8828125
1778782191.55995512,74745090,1,-0.10809326171875,583.9818725585938,94502.828125,30.69,0.11654219776391983,74745,0.0,28.02182960510254,1,94502.828125
1778782191.65991521,74845050,0,0.11846923828125,584.2084350585938,94501.5234375,30.69,0.18494996428489685,74845,0.0,28.02182960510254,1,94501.5234375
1778782191.65991521,74845050,1,0.1097412109375,584.19970703125,94500.3515625,30.69,0.18494996428489685,74845,0.0,28.02182960510254,1,94500.3515625
1778782191.75987506,74945010,0,0.1658935546875,584.255859375,94500.984375,30.69,0.2468394786119461,74945,0.0,28.02182960510254,1,94500.984375
1778782191.75987506,74945010,1,0.18011474609375,584.2700805664062,94499.5546875,30.69,0.2468394786119461,74945,0.0,28.02182960510254,1,94499.5546875
1778782191.85983515,75044970,0,0.2537841796875,584.34375,94499.9921875,30.69,0.3196144104003906,75044,0.0,28.02182960510254,1,94499.9921875
1778782191.85983515,75044970,1,0.09210205078125,584.1820678710938,94500.546875,30.69,0.3196144104003906,75044,0.0,28.02182960510254,1,94500.546875
1778782191.95979500,75144930,0,0.3773193359375,584.46728515625,94498.578125,30.69,0.46772560477256775,75144,0.0,28.02182960510254,1,94498.578125
1778782191.95979500,75144930,1,0.1478271484375,584.23779296875,94499.9140625,30.7,0.46772560477256775,75144,0.0,28.02182960510254,1,94499.9140625
1778782192.05975509,75244890,0,0.4949951171875,584.5849609375,94497.2421875,30.7,0.7116175889968872,75244,0.0,28.02182960510254,1,94497.2421875
1778782192.05975509,75244890,1,0.46575927734375,584.5557250976562,94496.3125,30.7,0.7116175889968872,75244,0.0,28.02182960510254,1,94496.3125
1778782192.15971518,75344850,0,0.61566162109375,584.7056274414062,94495.8828125,30.7,0.9695694446563721,75344,0.0,28.02182960510254,1,94495.8828125
1778782192.15971518,75344850,1,0.42718505859375,584.5171508789062,94496.75,30.7,0.9695694446563721,75344,0.0,28.02182960510254,1,94496.75
1778782192.25967503,75444810,0,0.7392578125,584.8292236328125,94494.484375,30.7,1.1348315477371216,75444,0.0,28.02182960510254,1,94494.484375
1778782192.25967503,75444810,1,0.58929443359375,584.6792602539062,94494.9140625,30.7,1.1348315477371216,75444,0.0,28.02182960510254,1,94494.9140625
1778782192.35963511,75544770,0,0.84521484375,584.9351806640625,94493.2734375,30.7,1.191894292831421,75544,0.0,28.02182960510254,1,94493.2734375
1778782192.35963511,75544770,1,0.7861328125,584.8760986328125,94492.6796875,30.7,1.191894292831421,75544,0.0,28.02182960510254,1,94492.6796875
1778782192.45959520,75644730,0,0.9775390625,585.0675048828125,94491.7734375,30.7,1.1927032470703125,75644,0.0,28.02182960510254,1,94491.7734375
1778782192.45959520,75644730,1,0.8564453125,584.9464111328125,94491.875,30.7,1.1927032470703125,75644,0.0,28.02182960510254,1,94491.875
1778782192.55955505,75744690,0,1.11279296875,585.2027587890625,94490.234375,30.7,1.1916923522949219,75744,0.0,28.02182960510254,1,94490.234375
1778782192.55955505,75744690,1,0.841796875,584.9317626953125,94492.046875,30.7,1.1916923522949219,75744,0.0,28.02182960510254,1,94492.046875
1778782192.65951514,75844650,0,1.25396728515625,585.3439331054688,94488.6328125,30.7,1.2309074401855469,75844,0.0,28.02182960510254,1,94488.6328125
1778782192.65951514,75844650,1,1.13922119140625,585.2291870117188,94488.6640625,30.7,1.2309074401855469,75844,0.0,28.02182960510254,1,94488.6640625
1778782192.75947523,75944610,0,1.4127197265625,585.502685546875,94486.8359375,30.7,1.3105583190917969,75944,0.0,28.02182960510254,1,94486.8359375
1778782192.75947523,75944610,1,1.4537353515625,585.543701171875,94485.1015625,30.7,1.3105583190917969,75944,0.0,28.02182960510254,1,94485.1015625
1778782192.85943508,76044570,0,1.5743408203125,585.664306640625,94485.0,30.7,1.4022636413574219,76044,0.0,28.02182960510254,1,94485.0
1778782192.85943508,76044570,1,1.5123291015625,585.602294921875,94484.4296875,30.7,1.4022636413574219,76044,0.0,28.02182960510254,1,94484.4296875
1778782192.95939517,76144530,0,1.75653076171875,585.8464965820312,94482.9296875,30.7,1.4994239807128906,76144,0.0,28.02182960510254,1,94482.9296875
1778782192.95939517,76144530,1,1.76239013671875,585.8523559570312,94481.59375,30.7,1.4994239807128906,76144,0.0,28.02182960510254,1,94481.59375
1778782193.05935502,76244490,0,1.94500732421875,586.0349731445312,94480.7890625,30.7,1.6075897216796875,76244,0.0,28.02182960510254,1,94480.7890625
1778782193.05935502,76244490,1,1.99774169921875,586.0877075195312,94478.921875,30.7,1.6075897216796875,76244,0.0,28.02182960510254,1,94478.921875
1778782193.15931511,76344450,0,2.13592529296875,586.2258911132812,94478.625,30.7,1.7207337617874146,76344,0.0,28.02182960510254,1,94478.625
1778782193.15931511,76344450,1,1.89764404296875,585.9876098632812,94480.0546875,30.7,1.7207337617874146,76344,0.0,28.02182960510254,1,94480.0546875
1778782193.25927520,76444410,0,2.344970703125,586.4349365234375,94476.2578125,30.7,1.8241119384765625,76444,0.0,28.02182960510254,1,94476.2578125
1778782193.25927520,76444410,1,2.05926513671875,586.1492309570312,94478.2265625,30.71,1.8241119384765625,76444,0.0,28.02182960510254,1,94478.2265625
1778782193.35923505,76544370,0,2.56524658203125,586.6552124023438,94473.7578125,30.7,1.9162559509277344,76544,0.0,28.02182960510254,1,94473.7578125
1778782193.35923505,76544370,1,2.280029296875,586.3699951171875,94475.7109375,30.71,1.9162559509277344,76544,0.0,28.02182960510254,1,94475.7109375
1778782193.46002817,76645163,0,2.7947998046875,586.884765625,94471.1484375,30.7,2.016596555709839,76645,0.0,28.02182960510254,1,94471.1484375
1778782193.46002817,76645163,1,2.6829833984375,586.77294921875,94471.1484375,30.7,2.016596555709839,76645,0.0,28.02182960510254,1,94471.1484375
1778782193.55998802,76745123,0,3.02435302734375,587.1143188476562,94468.546875,30.71,2.125941514968872,76745,0.0,28.02182960510254,1,94468.546875
1778782193.55998802,76745123,1,2.9095458984375,586.99951171875,94468.578125,30.71,2.125941514968872,76745,0.0,28.02182960510254,1,94468.578125
1778782193.65994811,76845083,0,3.27435302734375,587.3643188476562,94465.703125,30.71,2.221855878829956,76845,0.0,28.02182960510254,1,94465.703125
1778782193.65994811,76845083,1,3.0120849609375,587.10205078125,94467.4140625,30.71,2.221855878829956,76845,0.0,28.02182960510254,1,94467.4140625
1778782193.75990820,76945043,0,3.52685546875,587.6168212890625,94462.8359375,30.71,2.306558132171631,76945,0.0,28.02182960510254,1,94462.8359375
1778782193.75990820,76945043,1,3.3125,587.4024658203125,94464.0,30.71,2.306558132171631,76945,0.0,28.02182960510254,1,94464.0
1778782193.85986805,77045003,0,3.77691650390625,587.8668823242188,94460.0,30.71,2.3950538635253906,77045,0.0,28.02182960510254,1,94460.0
1778782193.85986805,77045003,1,3.75347900390625,587.8434448242188,94459.0,30.7,2.3950538635253906,77045,0.0,28.02182960510254,1,94459.0
1778782193.95982814,77144963,0,4.0240478515625,588.114013671875,94457.203125,30.71,2.4686813354492188,77144,0.0,28.02182960510254,1,94457.203125
1778782193.95982814,77144963,1,3.79156494140625,587.8815307617188,94458.5703125,30.71,2.4686813354492188,77144,0.0,28.02182960510254,1,94458.5703125
1778782194.05978823,77244923,0,4.2886962890625,588.378662109375,94454.1953125,30.71,2.5056276321411133,77244,0.0,28.02182960510254,1,94454.1953125
1778782194.05978823,77244923,1,4.1768798828125,588.266845703125,94454.1953125,30.71,2.5056276321411133,77244,0.0,28.02182960510254,1,94454.1953125
1778782194.15974808,77344883,0,4.53582763671875,588.6257934570312,94451.390625,30.71,2.524998188018799,77344,0.0,28.02182960510254,1,94451.390625
1778782194.15974808,77344883,1,4.3267822265625,588.416748046875,94452.4921875,30.71,2.524998188018799,77344,0.0,28.02182960510254,1,94452.4921875
1778782194.25970817,77444843,0,4.785888671875,588.8758544921875,94448.5625,30.71,2.541193962097168,77444,0.0,28.02182960510254,1,94448.5625
1778782194.25970817,77444843,1,4.48553466796875,588.5755004882812,94450.6875,30.71,2.541193962097168,77444,0.0,28.02182960510254,1,94450.6875
1778782194.35966802,77544803,0,5.03594970703125,589.1259155273438,94445.71875,30.71,2.5364110469818115,77544,0.0,28.02182960510254,1,94445.71875
1778782194.35966802,77544803,1,5.106201171875,589.1961669921875,94443.6484375,30.7,2.5364110469818115,77544,0.0,28.02182960510254,1,94443.6484375
1778782194.45962811,77644763,0,5.2830810546875,589.373046875,94442.9140625,30.71,2.513202667236328,77644,0.0,28.02182960510254,1,94442.9140625
1778782194.45962811,77644763,1,5.00616455078125,589.0961303710938,94444.78125,30.71,2.513202667236328,77644,0.0,28.02182960510254,1,94444.78125
1778782194.55958819,77744723,0,5.5355224609375,589.62548828125,94440.046875,30.71,2.4967575073242188,77744,0.0,28.02182960510254,1,94440.046875
1778782194.55958819,77744723,1,5.3328857421875,589.4228515625,94441.0859375,30.71,2.4967575073242188,77744,0.0,28.02182960510254,1,94441.0859375
1778782194.65954804,77844683,0,5.78558349609375,589.8755493164062,94437.203125,30.71,2.4942588806152344,77844,0.0,28.02182960510254,1,94437.203125
1778782194.65954804,77844683,1,5.5560302734375,589.64599609375,94438.5390625,30.71,2.4942588806152344,77844,0.0,28.02182960510254,1,94438.5390625
1778782194.75950813,77944643,0,6.03564453125,590.1256103515625,94434.375,30.71,2.4988934993743896,77944,0.0,28.02182960510254,1,94434.375
1778782194.75950813,77944643,1,6.02685546875,590.1168212890625,94433.203125,30.71,2.4988934993743896,77944,0.0,28.02182960510254,1,94433.203125
1778782194.85946822,78044603,0,6.28857421875,590.3785400390625,94431.5078125,30.71,2.5043675899505615,78044,0.0,28.02182960510254,1,94431.5078125
