timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress
1778782973.76060915,52944647,1,-0.22869873046875,583.8612670898438,94504.1953125,30.14,0.0,52944,0.0,28.02182960510254,1,94504.1953125
1778782973.86056900,53044607,0,0.00372314453125,584.0936889648438,94502.828125,30.14,0.0,53044,0.0,28.02182960510254,1,94502.828125
1778782973.86056900,53044607,1,-0.24334716796875,583.8466186523438,94504.359375,30.15,0.0,53044,0.0,28.02182960510254,1,94504.359375
1778782973.96052909,53144567,0,0.00372314453125,584.0936889648438,94502.828125,30.15,0.0,53144,0.0,28.02182960510254,1,94502.828125
1778782973.96052909,53144567,1,-0.14031982421875,583.9496459960938,94503.1875,30.15,0.0,53144,0.0,28.02182960510254,1,94503.1875
1778782974.06048918,53244527,0,0.00372314453125,584.0936889648438,94502.828125,30.15,0.0,53244,0.0,28.02182960510254,1,94502.828125
1778782974.06048918,53244527,1,-0.19012451171875,583.8998413085938,94503.7578125,30.15,0.0,53244,0.0,28.02182960510254,1,94503.7578125
1778782974.16044903,53344487,0,0.00372314453125,584.0936889648438,94502.828125,30.16,0.0,53344,0.0,28.02182960510254,1,94502.828125
1778782974.16044903,53344487,1,-0.03143310546875,584.0585327148438,94501.9609375,30.16,0.0,53344,0.0,28.02182960510254,1,94501.9609375
1778782974.26040912,53444447,0,0.00372314453125,584.0936889648438,94502.828125,30.16,0.0,53444,0.0,28.02182960510254,1,94502.828125
1778782974.26040912,53444447,1,-0.11688232421875,583.9730834960938,94502.921875,30.16,0.0,53444,0.0,28.02182960510254,1,94502.921875
1778782974.36036897,53544407,0,0.00372314453125,584.0936889648438,94502.828125,30.16,0.0,53544,0.0,28.02182960510254,1,94502.828125
1778782974.36036897,53544407,1,0.08038330078125,584.1703491210938,94500.6875,30.16,0.0,53544,0.0,28.02182960510254,1,94500.6875
1778782974.46032906,53644367,0,0.00372314453125,584.0936889648438,94502.828125,30.17,0.0,53644,0.0,28.02182960510254,1,94502.828125
1778782974.46032906,53644367,1,-0.03729248046875,584.0526733398438,94502.0234375,30.17,0.0,53644,0.0,28.02182960510254,1,94502.0234375
1778782974.56028914,53744327,0,0.00372314453125,584.0936889648438,94502.828125,30.17,0.0,53744,0.0,28.02182960510254,1,94502.828125
1778782974.56028914,53744327,1,-0.25799560546875,583.8319702148438,94504.5234375,30.17,0.0,53744,0.0,28.02182960510254,1,94504.5234375
1778782974.66024899,53844287,0,0.00372314453125,584.0936889648438,94502.828125,30.17,0.0,53844,0.0,28.02182960510254,1,94502.828125
1778782974.66024899,53844287,1,-0.06951904296875,584.0204467773438,94502.390625,30.17,0.0,53844,0.0,28.02182960510254,1,94502.390625
1778782974.76020908,53944247,0,0.00372314453125,584.0936889648438,94502.828125,30.18,0.0,53944,0.0,28.02182960510254,1,94502.828125
1778782974.76020908,53944247,1,-0.29022216796875,583.7997436523438,94504.890625,30.18,0.0,53944,0.0,28.02182960510254,1,94504.890625
1778782974.86016917,54044207,0,0.00372314453125,584.0936889648438,94502.828125,30.18,0.0,54044,0.0,28.02182960510254,1,94502.828125
1778782974.86016917,54044207,1,0.02130126953125,584.1112670898438,94501.3515625,30.18,0.0,54044,0.0,28.02182960510254,1,94501.3515625
1778782974.96012902,54144167,0,0.00372314453125,584.0936889648438,94502.828125,30.18,0.0,54144,0.0,28.02182960510254,1,94502.828125
1778782974.96012902,54144167,1,0.04766845703125,584.1376342773438,94501.0625,30.18,0.0,54144,0.0,28.02182960510254,1,94501.0625
1778782975.06008911,54244127,0,0.00372314453125,584.0936889648438,94502.828125,30.19,0.0,54244,0.0,28.02182960510254,1,94502.828125
1778782975.06008911,54244127,1,0.08038330078125,584.1703491210938,94500.6875,30.19,0.0,54244,0.0,28.02182960510254,1,94500.6875
1778782975.16004896,54344087,0,0.00372314453125,584.0936889648438,94502.828125,30.19,0.0,54344,0.0,28.02182960510254,1,94502.828125
1778782975.16004896,54344087,1,0.00665283203125,584.0966186523438,94501.5234375,30.19,0.0,54344,0.0,28.02182960510254,1,94501.5234375
1778782975.26000905,54444047,0,0.00372314453125,584.0936889648438,94502.828125,30.19,0.0,54444,0.0,28.02182960510254,1,94502.828125
1778782975.26000905,54444047,1,-0.24334716796875,583.8466186523438,94504.359375,30.19,0.0,54444,0.0,28.02182960510254,1,94504.359375
1778782975.36080217,54544840,0,0.00372314453125,584.0936889648438,94502.828125,30.2,0.0,54544,0.0,28.02182960510254,1,94502.828125
1778782975.36080217,54544840,1,-0.04022216796875,584.0497436523438,94502.0546875,30.2,0.0,54544,0.0,28.02182960510254,1,94502.0546875
1778782975.46076202,54644800,0,0.00372314453125,584.0936889648438,94502.828125,30.2,0.0,54644,0.0,28.02182960510254,1,94502.828125
1778782975.46076202,54644800,1,0.0540771484375,584.14404296875,94500.984375,30.2,0.0,54644,0.0,28.02182960510254,1,94500.984375
1778782975.56072211,54744760,0,0.00372314453125,584.0936889648438,94502.828125,30.2,0.0,54744,0.0,28.02182960510254,1,94502.828125
1778782975.56072211,54744760,1,-0.29022216796875,583.7997436523438,94504.890625,30.2,0.0,54744,0.0,28.02182960510254,1,94504.890625
1778782975.66068196,54844720,0,0.00372314453125,584.0936889648438,94502.828125,30.21,0.0,54844,0.0,28.02182960510254,1,94502.828125
1778782975.66068196,54844720,1,0.02130126953125,584.1112670898438,94501.3515625,30.21,0.0,54844,0.0,28.02182960510254,1,94501.3515625
1778782975.76064205,54944680,0,0.00372314453125,584.0936889648438,94502.828125,30.21,0.0,54944,0.0,28.02182960510254,1,94502.828125
1778782975.76064205,54944680,1,0.05694580078125,584.1469116210938,94500.953125,30.21,0.0,54944,0.0,28.02182960510254,1,94500.953125
1778782975.86060214,55044640,0,0.00372314453125,584.0936889648438,94502.828125,30.21,0.0,55044,0.0,28.02182960510254,1,94502.828125
1778782975.86060214,55044640,1,-0.11102294921875,583.9789428710938,94502.859375,30.21,0.0,55044,0.0,28.02182960510254,1,94502.859375
1778782975.96056199,55144600,0,0.00372314453125,584.0936889648438,94502.828125,30.22,0.0,55144,0.0,28.02182960510254,1,94502.828125
1778782975.96056199,55144600,1,-0.08758544921875,584.0023803710938,94502.59375,30.22,0.0,55144,0.0,28.02182960510254,1,94502.59375
1778782976.06052208,55244560,0,0.00372314453125,584.0936889648438,94502.828125,30.22,0.0,55244,0.0,28.02182960510254,1,94502.828125
1778782976.06052208,55244560,1,-0.22283935546875,583.8671264648438,94504.1328125,30.22,0.0,55244,0.0,28.02182960510254,1,94504.1328125
1778782976.16048217,55344520,0,0.00372314453125,584.0936889648438,94502.828125,30.22,0.0,55344,0.0,28.02182960510254,1,94502.828125
1778782976.16048217,55344520,1,-0.25213623046875,583.8378295898438,94504.4609375,30.22,0.0,55344,0.0,28.02182960510254,1,94504.4609375
1778782976.26044202,55444480,0,0.00372314453125,584.0936889648438,94502.828125,30.23,0.0,55444,0.0,28.02182960510254,1,94502.828125
1778782976.26044202,55444480,1,-0.10809326171875,583.9818725585938,94502.828125,30.23,0.0,55444,0.0,28.02182960510254,1,94502.828125
1778782976.36040211,55544440,0,0.00372314453125,584.0936889648438,94502.828125,30.23,0.0,55544,0.0,28.02182960510254,1,94502.828125
1778782976.36040211,55544440,1,0.0628662109375,584.15283203125,94500.890625,30.23,0.0,55544,0.0,28.02182960510254,1,94500.890625
1778782976.46036196,55644400,0,0.00372314453125,584.0936889648438,94502.828125,30.23,0.0,55644,0.0,28.02182960510254,1,94502.828125
1778782976.46036196,55644400,1,-0.21356201171875,583.8764038085938,94504.0234375,30.23,0.0,55644,0.0,28.02182960510254,1,94504.0234375
1778782976.56032205,55744360,0,0.00372314453125,584.0936889648438,94502.828125,30.24,0.0,55744,0.0,28.02182960510254,1,94502.828125
1778782976.56032205,55744360,1,-0.28143310546875,583.8085327148438,94504.796875,30.24,0.0,55744,0.0,28.02182960510254,1,94504.796875
1778782976.66028214,55844320,0,0.00372314453125,584.0936889648438,94502.828125,30.24,0.0,55844,0.0,28.02182960510254,1,94502.828125
1778782976.66028214,55844320,1,0.04766845703125,584.1376342773438,94501.0625,30.24,0.0,55844,0.0,28.02182960510254,1,94501.0625
1778782976.76024199,55944280,0,0.00372314453125,584.0936889648438,94502.828125,30.24,0.0,55944,0.0,28.02182960510254,1,94502.828125
1778782976.76024199,55944280,1,-0.02264404296875,584.0673217773438,94501.8515625,30.24,0.0,55944,0.0,28.02182960510254,1,94501.8515625
1778782976.86020207,56044240,0,0.00372314453125,584.0936889648438,94502.828125,30.25,0.0,56044,0.0,28.02182960510254,1,94502.828125
1778782976.86020207,56044240,1,-0.04608154296875,584.0438842773438,94502.125,30.25,0.0,56044,0.0,28.02182960510254,1,94502.125
1778782976.96016216,56144200,0,0.00372314453125,584.0936889648438,94502.828125,30.25,0.0,56144,0.0,28.02182960510254,1,94502.828125
1778782976.96016216,56144200,1,-0.03143310546875,584.0585327148438,94501.9609375,30.25,0.0,56144,0.0,28.02182960510254,1,94501.9609375
1778782977.06012201,56244160,0,0.00372314453125,584.0936889648438,94502.828125,30.25,0.0,56244,0.0,28.02182960510254,1,94502.828125
1778782977.06012201,56244160,1,0.0628662109375,584.15283203125,94500.890625,30.25,0.0,56244,0.0,28.02182960510254,1,94500.890625
1778782977.16008210,56344120,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56344,0.0,28.02182960510254,1,94502.828125
1778782977.16008210,56344120,1,0.0155029296875,584.10546875,94501.421875,30.25,0.0,56344,0.0,28.02182960510254,1,94501.421875
1778782977.26004219,56444080,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56444,0.0,28.02182960510254,1,94502.828125
1778782977.26004219,56444080,1,-0.22283935546875,583.8671264648438,94504.1328125,30.26,0.0,56444,0.0,28.02182960510254,1,94504.1328125
1778782977.36000204,56544040,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56544,0.0,28.02182960510254,1,94502.828125
1778782977.36000204,56544040,1,0.0389404296875,584.12890625,94501.15625,30.26,0.0,56544,0.0,28.02182960510254,1,94501.15625
1778782977.46079516,56644833,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56644,0.0,28.02182960510254,1,94502.828125
1778782977.46079516,56644833,1,-0.23455810546875,583.8554077148438,94504.2578125,30.27,0.0,56644,0.0,28.02182960510254,1,94504.2578125
1778782977.56075501,56744793,0,0.00372314453125,584.0936889648438,94502.828125,30.27,0.0,56744,0.0,28.02182960510254,1,94502.828125
1778782977.56075501,56744793,1,0.02130126953125,584.1112670898438,94501.3515625,30.27,0.0,56744,0.0,28.02182960510254,1,94501.3515625
1778782977.66071510,56844753,0,0.00372314453125,584.0936889648438,94502.828125,30.27,0.0,56844,0.0,28.02182960510254,1,94502.828125
1778782977.66071510,56844753,1,-0.02264404296875,584.0673217773438,94501.8515625,30.27,0.0,56844,0.0,28.02182960510254,1,94501.8515625
1778782977.76067519,56944713,0,0.00372314453125,584.0936889648438,94502.828125,30.27,0.0,56944,0.0,28.02182960510254,1,94502.828125
1778782977.76067519,56944713,1,-0.21063232421875,583.8793334960938,94503.9921875,30.27,0.0,56944,0.0,28.02182960510254,1,94503.9921875
1778782977.86063504,57044673,0,0.00372314453125,584.0936889648438,94502.828125,30.28,0.0,57044,0.0,28.02182960510254,1,94502.828125
1778782977.86063504,57044673,1,-0.28436279296875,583.8056030273438,94504.828125,30.28,0.0,57044,0.0,28.02182960510254,1,94504.828125
1778782977.96059513,57144633,0,0.00372314453125,584.0936889648438,94502.828125,30.28,0.0,57144,0.0,28.02182960510254,1,94502.828125
1778782977.96059513,57144633,1,-0.21063232421875,583.8793334960938,94503.9921875,30.28,0.0,57144,0.0,28.02182960510254,1,94503.9921875
1778782978.06055498,57244593,0,0.00372314453125,584.0936889648438,94502.828125,30.28,0.0,57244,0.0,28.02182960510254,1,94502.828125
1778782978.06055498,57244593,1,-0.00213623046875,584.0878295898438,94501.6171875,30.28,0.0,57244,0.0,28.02182960510254,1,94501.6171875
1778782978.16051507,57344553,0,0.00372314453125,584.0936889648438,94502.828125,30.29,0.0,57344,0.0,28.02182960510254,1,94502.828125
1778782978.16051507,57344553,1,0.07159423828125,584.1615600585938,94500.78125,30.29,0.0,57344,0.0,28.02182960510254,1,94500.78125
1778782978.26047516,57444513,0,0.00372314453125,584.0936889648438,94502.828125,30.29,0.0,57444,0.0,28.02182960510254,1,94502.828125
1778782978.26047516,57444513,1,-0.25213623046875,583.8378295898438,94504.4609375,30.29,0.0,57444,0.0,28.02182960510254,1,94504.4609375
1778782978.36043501,57544473,0,0.00372314453125,584.0936889648438,94502.828125,30.29,0.0,57544,0.0,28.02182960510254,1,94502.828125
1778782978.36043501,57544473,1,0.07159423828125,584.1615600585938,94500.78125,30.29,0.0,57544,0.0,28.02182960510254,1,94500.78125
1778782978.46039510,57644433,0,0.00372314453125,584.0936889648438,94502.828125,30.3,0.0,57644,0.0,28.02182960510254,1,94502.828125
1778782978.46039510,57644433,1,-0.14324951171875,583.9467163085938,94503.2265625,30.3,0.0,57644,0.0,28.02182960510254,1,94503.2265625
1778782978.56035519,57744393,0,0.00372314453125,584.0936889648438,94502.828125,30.3,0.0,57744,0.0,28.02182960510254,1,94502.828125
1778782978.56035519,57744393,1,0.00665283203125,584.0966186523438,94501.5234375,30.3,0.0,57744,0.0,28.02182960510254,1,94501.5234375
1778782978.66031504,57844353,0,0.00372314453125,584.0936889648438,94502.828125,30.3,0.0,57844,0.0,28.02182960510254,1,94502.828125
1778782978.66031504,57844353,1,-0.21356201171875,583.8764038085938,94504.0234375,30.3,0.0,57844,0.0,28.02182960510254,1,94504.0234375
1778782978.76027513,57944313,0,0.00372314453125,584.0936889648438,94502.828125,30.3,0.0,57944,0.0,28.02182960510254,1,94502.828125
1778782978.76027513,57944313,1,-0.04608154296875,584.0438842773438,94502.125,30.3,0.0,57944,0.0,28.02182960510254,1,94502.125
1778782978.86023498,58044273,0,0.00372314453125,584.0936889648438,94502.828125,30.31,0.0,58044,0.0,28.02182960510254,1,94502.828125
1778782978.86023498,58044273,1,-0.14910888671875,583.9408569335938,94503.296875,30.31,0.0,58044,0.0,28.02182960510254,1,94503.296875
1778782978.96019506,58144233,0,0.00372314453125,584.0936889648438,94502.828125,30.31,0.0,58144,0.0,28.02182960510254,1,94502.828125
1778782978.96019506,58144233,1,0.07745361328125,584.1674194335938,94500.71875,30.31,0.0,58144,0.0,28.02182960510254,1,94500.71875
1778782979.06015515,58244193,0,0.00372314453125,584.0936889648438,94502.828125,30.31,0.0,58244,0.0,28.02182960510254,1,94502.828125
1778782979.06015515,58244193,1,-0.21063232421875,583.8793334960938,94503.9921875,30.31,0.0,58244,0.0,28.02182960510254,1,94503.9921875
1778782979.16011500,58344153,0,0.00372314453125,584.0936889648438,94502.828125,30.32,0.0,58344,0.0,28.02182960510254,1,94502.828125
1778782979.16011500,58344153,1,-0.06365966796875,584.0263061523438,94502.3203125,30.32,0.0,58344,0.0,28.02182960510254,1,94502.3203125
1778782979.26007509,58444113,0,0.00372314453125,584.0936889648438,94502.828125,30.32,0.0,58444,0.0,28.02182960510254,1,94502.828125
1778782979.26007509,58444113,1,-0.27557373046875,583.8143920898438,94504.7265625,30.32,0.0,58444,0.0,28.02182960510254,1,94504.7265625
1778782979.36003518,58544073,0,0.00372314453125,584.0936889648438,94502.828125,30.32,0.0,58544,0.0,28.02182960510254,1,94502.828125
1778782979.36003518,58544073,1,-0.16375732421875,583.9262084960938,94503.4609375,30.32,0.0,58544,0.0,28.02182960510254,1,94503.4609375
1778782979.45999503,58644033,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58644,0.0,28.02182960510254,1,94502.828125
1778782979.45999503,58644033,1,0.09210205078125,584.1820678710938,94500.546875,30.32,0.0,58644,0.0,28.02182960510254,1,94500.546875
1778782979.56078815,58744826,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58744,0.0,28.02182960510254,1,94502.828125
1778782979.56078815,58744826,1,-0.06072998046875,584.0292358398438,94502.2890625,30.33,0.0,58744,0.0,28.02182960510254,1,94502.2890625
1778782979.66074800,58844786,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58844,0.0,28.02182960510254,1,94502.828125
1778782979.66074800,58844786,1,0.05694580078125,584.1469116210938,94500.953125,30.33,0.0,58844,0.0,28.02182960510254,1,94500.953125
1778782979.76070809,58944746,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58944,0.0,28.02182960510254,1,94502.828125
1778782979.76070809,58944746,1,-0.03729248046875,584.0526733398438,94502.0234375,30.33,0.0,58944,0.0,28.02182960510254,1,94502.0234375
1778782979.86066818,59044706,0,0.00372314453125,584.0936889648438,94502.828125,30.34,0.0,59044,0.0,28.02182960510254,1,94502.828125
1778782979.86066818,59044706,1,-0.22283935546875,583.8671264648438,94504.1328125,30.34,0.0,59044,0.0,28.02182960510254,1,94504.1328125
1778782979.96062803,59144666,0,0.00372314453125,584.0936889648438,94502.828125,30.34,0.0,59144,0.0,28.02182960510254,1,94502.828125
1778782979.96062803,59144666,1,-0.26678466796875,583.8231811523438,94504.625,30.34,0.0,59144,0.0,28.02182960510254,1,94504.625
1778782980.06058812,59244626,0,0.00372314453125,584.0936889648438,94502.828125,30.34,0.0,59244,0.0,28.02182960510254,1,94502.828125
1778782980.06058812,59244626,1,-0.18719482421875,583.9027709960938,94503.7265625,30.34,0.0,59244,0.0,28.02182960510254,1,94503.7265625
1778782980.16054797,59344586,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59344,0.0,28.02182960510254,1,94502.828125
1778782980.16054797,59344586,1,0.09210205078125,584.1820678710938,94500.546875,30.34,0.0,59344,0.0,28.02182960510254,1,94500.546875
1778782980.26050806,59444546,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59444,0.0,28.02182960510254,1,94502.828125
1778782980.26050806,59444546,1,0.00958251953125,584.0995483398438,94501.4921875,30.35,0.0,59444,0.0,28.02182960510254,1,94501.4921875
1778782980.36046815,59544506,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59544,0.0,28.02182960510254,1,94502.828125
1778782980.36046815,59544506,1,-0.19891357421875,583.8910522460938,94503.8515625,30.35,0.0,59544,0.0,28.02182960510254,1,94503.8515625
1778782980.46042800,59644466,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59644,0.0,28.02182960510254,1,94502.828125
1778782980.46042800,59644466,1,-0.22283935546875,583.8671264648438,94504.1328125,30.35,0.0,59644,0.0,28.02182960510254,1,94504.1328125
1778782980.56038809,59744426,0,0.00372314453125,584.0936889648438,94502.828125,30.36,0.0,59744,0.0,28.02182960510254,1,94502.828125
1778782980.56038809,59744426,1,-0.18719482421875,583.9027709960938,94503.7265625,30.36,0.0,59744,0.0,28.02182960510254,1,94503.7265625
1778782980.66034818,59844386,0,0.00372314453125,584.0936889648438,94502.828125,30.36,0.0,59844,0.0,28.02182960510254,1,94502.828125
1778782980.66034818,59844386,1,-0.07830810546875,584.0116577148438,94502.4921875,30.36,0.0,59844,0.0,28.02182960510254,1,94502.4921875
1778782980.76030803,59944346,0,0.00372314453125,584.0936889648438,94502.828125,30.36,0.0,59944,0.0,28.02182960510254,1,94502.828125
1778782980.76030803,59944346,1,-0.28436279296875,583.8056030273438,94504.828125,30.36,0.0,59944,0.0,28.02182960510254,1,94504.828125
1778782980.86026812,60044306,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60044,0.0,28.02182960510254,1,94502.828125
1778782980.86026812,60044306,1,-0.28143310546875,583.8085327148438,94504.796875,30.37,0.0,60044,0.0,28.02182960510254,1,94504.796875
1778782980.96022797,60144266,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60144,0.0,28.02182960510254,1,94502.828125
1778782980.96022797,60144266,1,-0.03143310546875,584.0585327148438,94501.9609375,30.37,0.0,60144,0.0,28.02182960510254,1,94501.9609375
1778782981.06018806,60244226,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60244,0.0,28.02182960510254,1,94502.828125
1778782981.06018806,60244226,1,-0.00213623046875,584.0878295898438,94501.6171875,30.37,0.0,60244,0.0,28.02182960510254,1,94501.6171875
1778782981.16014814,60344186,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60344,0.0,28.02182960510254,1,94502.828125
1778782981.16014814,60344186,1,-0.03143310546875,584.0585327148438,94501.9609375,30.37,0.0,60344,0.0,28.02182960510254,1,94501.9609375
1778782981.26010799,60444146,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60444,0.0,28.02182960510254,1,94502.828125
1778782981.26010799,60444146,1,0.0863037109375,584.17626953125,94500.625,30.38,0.0,60444,0.0,28.02182960510254,1,94500.625
1778782981.36006808,60544106,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60544,0.0,28.02182960510254,1,94502.828125
1778782981.36006808,60544106,1,-0.12567138671875,583.9642944335938,94503.03125,30.38,0.0,60544,0.0,28.02182960510254,1,94503.03125
1778782981.46002817,60644066,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60644,0.0,28.02182960510254,1,94502.828125
1778782981.46002817,60644066,1,0.03302001953125,584.1229858398438,94501.21875,30.38,0.0,60644,0.0,28.02182960510254,1,94501.21875
1778782981.55998802,60744026,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60744,0.0,28.02182960510254,1,94502.828125
1778782981.55998802,60744026,1,-0.17547607421875,583.9144897460938,94503.59375,30.39,0.0,60744,0.0,28.02182960510254,1,94503.59375
1778782981.66078115,60844819,0,0.01544189453125,584.1054077148438,94502.6875,30.39,0.003662109375,60844,0.0,28.02182960510254,1,94502.6875
1778782981.66078115,60844819,1,0.03302001953125,584.1229858398438,94501.21875,30.39,0.003662109375,60844,0.0,28.02182960510254,1,94501.21875
1778782981.76074100,60944779,0,0.01544189453125,584.1054077148438,94502.6875,30.39,0.01831054501235485,60944,0.0,28.02182960510254,1,94502.6875
1778782981.76074100,60944779,1,-0.25799560546875,583.8319702148438,94504.5234375,30.39,0.01831054501235485,60944,0.0,28.02182960510254,1,94504.5234375
1778782981.86070108,61044739,0,0.03350830078125,584.1234741210938,94502.4921875,30.39,0.042266845703125,61044,0.0,28.02182960510254,1,94502.4921875
1778782981.86070108,61044739,1,-0.02557373046875,584.0643920898438,94501.8828125,30.39,0.042266845703125,61044,0.0,28.02182960510254,1,94501.8828125
1778782981.96066117,61144699,0,0.05694580078125,584.1469116210938,94502.2265625,30.4,0.072174072265625,61144,0.0,28.02182960510254,1,94502.2265625
1778782981.96066117,61144699,1,0.05694580078125,584.1469116210938,94500.953125,30.39,0.072174072265625,61144,0.0,28.02182960510254,1,94500.953125
1778782982.06062102,61244659,0,0.07452392578125,584.1644897460938,94502.0234375,30.4,0.11688232421875,61244,0.0,28.02182960510254,1,94502.0234375
1778782982.06062102,61244659,1,-0.00213623046875,584.0878295898438,94501.6171875,30.4,0.11688232421875,61244,0.0,28.02182960510254,1,94501.6171875
1778782982.16058111,61344619,0,0.1038818359375,584.19384765625,94501.6953125,30.4,0.17000199854373932,61344,0.0,28.02182960510254,1,94501.6953125
1778782982.16058111,61344619,1,0.15667724609375,584.2466430664062,94499.8203125,30.4,0.17000199854373932,61344,0.0,28.02182960510254,1,94499.8203125
1778782982.26054096,61444579,0,0.14483642578125,584.2348022460938,94501.21875,30.4,0.2150726169347763,61444,0.0,28.02182960510254,1,94501.21875
1778782982.26054096,61444579,1,-0.00213623046875,584.0878295898438,94501.6171875,30.4,0.2150726169347763,61444,0.0,28.02182960510254,1,94501.6171875
1778782982.36050105,61544539,0,0.20684814453125,584.2968139648438,94500.515625,30.41,0.2723121643066406,61544,0.0,28.02182960510254,1,94500.515625
1778782982.36050105,61544539,1,0.2684326171875,584.3583984375,94498.546875,30.4,0.2723121643066406,61544,0.0,28.02182960510254,1,94498.546875
1778782982.46046114,61644499,0,0.31585693359375,584.4058227539062,94499.2890625,30.41,0.38547512888908386,61644,0.0,28.02182960510254,1,94499.2890625
1778782982.46046114,61644499,1,0.32464599609375,584.4146118164062,94497.9140625,30.41,0.38547512888908386,61644,0.0,28.02182960510254,1,94497.9140625
1778782982.56042099,61744459,0,0.44818115234375,584.5381469726562,94497.7890625,30.41,0.5848122239112854,61744,0.0,28.02182960510254,1,94497.7890625
1778782982.56042099,61744459,1,0.40960693359375,584.4995727539062,94496.953125,30.41,0.5848122239112854,61744,0.0,28.02182960510254,1,94496.953125
1778782982.66038108,61844419,0,0.56243896484375,584.6524047851562,94496.484375,30.41,0.850067138671875,61844,0.0,28.02182960510254,1,94496.484375
1778782982.66038108,61844419,1,0.60687255859375,584.6968383789062,94494.7109375,30.41,0.850067138671875,61844,0.0,28.02182960510254,1,94494.7109375
1778782982.76034117,61944379,0,0.68597412109375,584.7759399414062,94495.078125,30.41,1.0809898376464844,61944,0.0,28.02182960510254,1,94495.078125
1778782982.76034117,61944379,1,0.70068359375,584.7906494140625,94493.6484375,30.41,1.0809898376464844,61944,0.0,28.02182960510254,1,94493.6484375
1778782982.86030102,62044339,0,0.794921875,584.8848876953125,94493.84375,30.41,1.1873435974121094,62044,0.0,28.02182960510254,1,94493.84375
1778782982.86030102,62044339,1,0.87451171875,584.9644775390625,94491.671875,30.41,1.1873435974121094,62044,0.0,28.02182960510254,1,94491.671875
1778782982.96026111,62144299,0,0.92431640625,585.0142822265625,94492.375,30.42,1.1945915222167969,62144,0.0,28.02182960510254,1,94492.375
1778782982.96026111,62144299,1,0.91265869140625,585.0026245117188,94491.2421875,30.42,1.1945915222167969,62144,0.0,28.02182960510254,1,94491.2421875
1778782983.06022120,62244259,0,1.056640625,585.1466064453125,94490.8671875,30.42,1.1899185180664062,62244,0.0,28.02182960510254,1,94490.8671875
