timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress
1778627317.53957701,57745226,1,0.00665283203125,584.0966186523438,94501.5234375,30.3,0.0,57745,0.0,28.02182960510254,1,94501.5234375
1778627317.63953710,57845186,0,0.00372314453125,584.0936889648438,94502.828125,30.3,0.0,57845,0.0,28.02182960510254,1,94502.828125
1778627317.63953710,57845186,1,-0.21356201171875,583.8764038085938,94504.0234375,30.3,0.0,57845,0.0,28.02182960510254,1,94504.0234375
1778627317.73949718,57945146,0,0.00372314453125,584.0936889648438,94502.828125,30.3,0.0,57945,0.0,28.02182960510254,1,94502.828125
1778627317.73949718,57945146,1,-0.04608154296875,584.0438842773438,94502.125,30.3,0.0,57945,0.0,28.02182960510254,1,94502.125
1778627317.83945704,58045106,0,0.00372314453125,584.0936889648438,94502.828125,30.31,0.0,58045,0.0,28.02182960510254,1,94502.828125
1778627317.83945704,58045106,1,-0.14910888671875,583.9408569335938,94503.296875,30.31,0.0,58045,0.0,28.02182960510254,1,94503.296875
1778627317.93941712,58145066,0,0.00372314453125,584.0936889648438,94502.828125,30.31,0.0,58145,0.0,28.02182960510254,1,94502.828125
1778627317.93941712,58145066,1,0.07745361328125,584.1674194335938,94500.71875,30.31,0.0,58145,0.0,28.02182960510254,1,94500.71875
1778627318.03937721,58245026,0,0.00372314453125,584.0936889648438,94502.828125,30.31,0.0,58245,0.0,28.02182960510254,1,94502.828125
1778627318.03937721,58245026,1,-0.21063232421875,583.8793334960938,94503.9921875,30.31,0.0,58245,0.0,28.02182960510254,1,94503.9921875
1778627318.13933706,58344986,0,0.00372314453125,584.0936889648438,94502.828125,30.32,0.0,58344,0.0,28.02182960510254,1,94502.828125
1778627318.13933706,58344986,1,-0.06365966796875,584.0263061523438,94502.3203125,30.32,0.0,58344,0.0,28.02182960510254,1,94502.3203125
1778627318.23929715,58444946,0,0.00372314453125,584.0936889648438,94502.828125,30.32,0.0,58444,0.0,28.02182960510254,1,94502.828125
1778627318.23929715,58444946,1,-0.27557373046875,583.8143920898438,94504.7265625,30.32,0.0,58444,0.0,28.02182960510254,1,94504.7265625
1778627318.33925700,58544906,0,0.00372314453125,584.0936889648438,94502.828125,30.32,0.0,58544,0.0,28.02182960510254,1,94502.828125
1778627318.33925700,58544906,1,-0.16375732421875,583.9262084960938,94503.4609375,30.32,0.0,58544,0.0,28.02182960510254,1,94503.4609375
1778627318.43921709,58644866,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58644,0.0,28.02182960510254,1,94502.828125
1778627318.43921709,58644866,1,0.09210205078125,584.1820678710938,94500.546875,30.32,0.0,58644,0.0,28.02182960510254,1,94500.546875
1778627318.53917718,58744826,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58744,0.0,28.02182960510254,1,94502.828125
1778627318.53917718,58744826,1,-0.06072998046875,584.0292358398438,94502.2890625,30.33,0.0,58744,0.0,28.02182960510254,1,94502.2890625
1778627318.63997006,58845619,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58845,0.0,28.02182960510254,1,94502.828125
1778627318.63997006,58845619,1,0.05694580078125,584.1469116210938,94500.953125,30.33,0.0,58845,0.0,28.02182960510254,1,94500.953125
1778627318.73993015,58945579,0,0.00372314453125,584.0936889648438,94502.828125,30.33,0.0,58945,0.0,28.02182960510254,1,94502.828125
1778627318.73993015,58945579,1,-0.03729248046875,584.0526733398438,94502.0234375,30.33,0.0,58945,0.0,28.02182960510254,1,94502.0234375
1778627318.83989000,59045539,0,0.00372314453125,584.0936889648438,94502.828125,30.34,0.0,59045,0.0,28.02182960510254,1,94502.828125
1778627318.83989000,59045539,1,-0.22283935546875,583.8671264648438,94504.1328125,30.34,0.0,59045,0.0,28.02182960510254,1,94504.1328125
1778627318.93985009,59145499,0,0.00372314453125,584.0936889648438,94502.828125,30.34,0.0,59145,0.0,28.02182960510254,1,94502.828125
1778627318.93985009,59145499,1,-0.26678466796875,583.8231811523438,94504.625,30.34,0.0,59145,0.0,28.02182960510254,1,94504.625
1778627319.03981018,59245459,0,0.00372314453125,584.0936889648438,94502.828125,30.34,0.0,59245,0.0,28.02182960510254,1,94502.828125
1778627319.03981018,59245459,1,-0.18719482421875,583.9027709960938,94503.7265625,30.34,0.0,59245,0.0,28.02182960510254,1,94503.7265625
1778627319.13977003,59345419,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59345,0.0,28.02182960510254,1,94502.828125
1778627319.13977003,59345419,1,0.09210205078125,584.1820678710938,94500.546875,30.34,0.0,59345,0.0,28.02182960510254,1,94500.546875
1778627319.23973012,59445379,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59445,0.0,28.02182960510254,1,94502.828125
1778627319.23973012,59445379,1,0.00958251953125,584.0995483398438,94501.4921875,30.35,0.0,59445,0.0,28.02182960510254,1,94501.4921875
1778627319.33969021,59545339,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59545,0.0,28.02182960510254,1,94502.828125
1778627319.33969021,59545339,1,-0.19891357421875,583.8910522460938,94503.8515625,30.35,0.0,59545,0.0,28.02182960510254,1,94503.8515625
1778627319.43965006,59645299,0,0.00372314453125,584.0936889648438,94502.828125,30.35,0.0,59645,0.0,28.02182960510254,1,94502.828125
1778627319.43965006,59645299,1,-0.22283935546875,583.8671264648438,94504.1328125,30.35,0.0,59645,0.0,28.02182960510254,1,94504.1328125
1778627319.53961015,59745259,0,0.00372314453125,584.0936889648438,94502.828125,30.36,0.0,59745,0.0,28.02182960510254,1,94502.828125
1778627319.53961015,59745259,1,-0.18719482421875,583.9027709960938,94503.7265625,30.36,0.0,59745,0.0,28.02182960510254,1,94503.7265625
1778627319.63957000,59845219,0,0.00372314453125,584.0936889648438,94502.828125,30.36,0.0,59845,0.0,28.02182960510254,1,94502.828125
1778627319.63957000,59845219,1,-0.07830810546875,584.0116577148438,94502.4921875,30.36,0.0,59845,0.0,28.02182960510254,1,94502.4921875
1778627319.73953009,59945179,0,0.00372314453125,584.0936889648438,94502.828125,30.36,0.0,59945,0.0,28.02182960510254,1,94502.828125
1778627319.73953009,59945179,1,-0.28436279296875,583.8056030273438,94504.828125,30.36,0.0,59945,0.0,28.02182960510254,1,94504.828125
1778627319.83949018,60045139,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60045,0.0,28.02182960510254,1,94502.828125
1778627319.83949018,60045139,1,-0.28143310546875,583.8085327148438,94504.796875,30.37,0.0,60045,0.0,28.02182960510254,1,94504.796875
1778627319.93945003,60145099,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60145,0.0,28.02182960510254,1,94502.828125
1778627319.93945003,60145099,1,-0.03143310546875,584.0585327148438,94501.9609375,30.37,0.0,60145,0.0,28.02182960510254,1,94501.9609375
1778627320.03941011,60245059,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60245,0.0,28.02182960510254,1,94502.828125
1778627320.03941011,60245059,1,-0.00213623046875,584.0878295898438,94501.6171875,30.37,0.0,60245,0.0,28.02182960510254,1,94501.6171875
1778627320.13937020,60345019,0,0.00372314453125,584.0936889648438,94502.828125,30.37,0.0,60345,0.0,28.02182960510254,1,94502.828125
1778627320.13937020,60345019,1,-0.03143310546875,584.0585327148438,94501.9609375,30.37,0.0,60345,0.0,28.02182960510254,1,94501.9609375
1778627320.23933005,60444979,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60444,0.0,28.02182960510254,1,94502.828125
1778627320.23933005,60444979,1,0.0863037109375,584.17626953125,94500.625,30.38,0.0,60444,0.0,28.02182960510254,1,94500.625
1778627320.33929014,60544939,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60544,0.0,28.02182960510254,1,94502.828125
1778627320.33929014,60544939,1,-0.12567138671875,583.9642944335938,94503.03125,30.38,0.0,60544,0.0,28.02182960510254,1,94503.03125
1778627320.43924999,60644899,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60644,0.0,28.02182960510254,1,94502.828125
1778627320.43924999,60644899,1,0.03302001953125,584.1229858398438,94501.21875,30.38,0.0,60644,0.0,28.02182960510254,1,94501.21875
1778627320.53921008,60744859,0,0.00372314453125,584.0936889648438,94502.828125,30.38,0.0,60744,0.0,28.02182960510254,1,94502.828125
1778627320.53921008,60744859,1,-0.17547607421875,583.9144897460938,94503.59375,30.39,0.0,60744,0.0,28.02182960510254,1,94503.59375
1778627320.64000320,60845652,0,0.00372314453125,584.0936889648438,94502.828125,30.39,0.0,60845,0.0,28.02182960510254,1,94502.828125
1778627320.64000320,60845652,1,0.02423095703125,584.1141967773438,94501.3203125,30.39,0.0,60845,0.0,28.02182960510254,1,94501.3203125
1778627320.73996305,60945612,0,0.00372314453125,584.0936889648438,94502.828125,30.39,0.0,60945,0.0,28.02182960510254,1,94502.828125
1778627320.73996305,60945612,1,-0.26678466796875,583.8231811523438,94504.625,30.39,0.0,60945,0.0,28.02182960510254,1,94504.625
1778627320.83992314,61045572,0,0.00372314453125,584.0936889648438,94502.828125,30.39,0.0,61045,0.0,28.02182960510254,1,94502.828125
1778627320.83992314,61045572,1,-0.06072998046875,584.0292358398438,94502.2890625,30.39,0.0,61045,0.0,28.02182960510254,1,94502.2890625
1778627320.93988299,61145532,0,0.00372314453125,584.0936889648438,94502.828125,30.4,0.0,61145,0.0,28.02182960510254,1,94502.828125
1778627320.93988299,61145532,1,0.00665283203125,584.0966186523438,94501.5234375,30.39,0.0,61145,0.0,28.02182960510254,1,94501.5234375
1778627321.03984308,61245492,0,0.00372314453125,584.0936889648438,94502.828125,30.4,0.0,61245,0.0,28.02182960510254,1,94502.828125
1778627321.03984308,61245492,1,-0.07244873046875,584.0175170898438,94502.421875,30.4,0.0,61245,0.0,28.02182960510254,1,94502.421875
1778627321.13980317,61345452,0,0.00372314453125,584.0936889648438,94502.828125,30.4,0.0,61345,0.0,28.02182960510254,1,94502.828125
1778627321.13980317,61345452,1,0.0540771484375,584.14404296875,94500.984375,30.4,0.0,61345,0.0,28.02182960510254,1,94500.984375
1778627321.23976302,61445412,0,0.00372314453125,584.0936889648438,94502.828125,30.4,0.0,61445,0.0,28.02182960510254,1,94502.828125
1778627321.23976302,61445412,1,-0.14324951171875,583.9467163085938,94503.2265625,30.4,0.0,61445,0.0,28.02182960510254,1,94503.2265625
1778627321.33972311,61545372,0,0.00372314453125,584.0936889648438,94502.828125,30.41,0.0,61545,0.0,28.02182960510254,1,94502.828125
1778627321.33972311,61545372,1,0.06866455078125,584.1586303710938,94500.828125,30.41,0.0,61545,0.0,28.02182960510254,1,94500.828125
1778627321.43968320,61645332,0,0.00372314453125,584.0936889648438,94502.828125,30.41,0.0,61645,0.0,28.02182960510254,1,94502.828125
1778627321.43968320,61645332,1,0.0155029296875,584.10546875,94501.421875,30.41,0.0,61645,0.0,28.02182960510254,1,94501.421875
1778627321.53964305,61745292,0,0.00372314453125,584.0936889648438,94502.828125,30.41,0.0,61745,0.0,28.02182960510254,1,94502.828125
1778627321.53964305,61745292,1,-0.03143310546875,584.0585327148438,94501.9609375,30.41,0.0,61745,0.0,28.02182960510254,1,94501.9609375
1778627321.63960314,61845252,0,0.00372314453125,584.0936889648438,94502.828125,30.41,0.0,61845,0.0,28.02182960510254,1,94502.828125
1778627321.63960314,61845252,1,0.04473876953125,584.1347045898438,94501.09375,30.41,0.0,61845,0.0,28.02182960510254,1,94501.09375
1778627321.73956299,61945212,0,0.00372314453125,584.0936889648438,94502.828125,30.42,0.0,61945,0.0,28.02182960510254,1,94502.828125
1778627321.73956299,61945212,1,0.02423095703125,584.1141967773438,94501.3203125,30.42,0.0,61945,0.0,28.02182960510254,1,94501.3203125
1778627321.83952308,62045172,0,0.00372314453125,584.0936889648438,94502.828125,30.42,0.0,62045,0.0,28.02182960510254,1,94502.828125
1778627321.83952308,62045172,1,0.08038330078125,584.1703491210938,94500.6875,30.42,0.0,62045,0.0,28.02182960510254,1,94500.6875
1778627321.93948317,62145132,0,0.00372314453125,584.0936889648438,94502.828125,30.42,0.0,62145,0.0,28.02182960510254,1,94502.828125
1778627321.93948317,62145132,1,-0.0079345703125,584.08203125,94501.6953125,30.42,0.0,62145,0.0,28.02182960510254,1,94501.6953125
1778627322.03944302,62245092,0,0.00372314453125,584.0936889648438,94502.828125,30.42,0.0,62245,0.0,28.02182960510254,1,94502.828125
1778627322.03944302,62245092,1,-0.21356201171875,583.8764038085938,94504.0234375,30.43,0.0,62245,0.0,28.02182960510254,1,94504.0234375
1778627322.13940310,62345052,0,0.01544189453125,584.1054077148438,94502.6875,30.43,0.003662109375,62345,0.0,28.02182960510254,1,94502.6875
1778627322.13940310,62345052,1,-0.01385498046875,584.0761108398438,94501.7578125,30.43,0.003662109375,62345,0.0,28.02182960510254,1,94501.7578125
1778627322.23936319,62445012,0,0.01544189453125,584.1054077148438,94502.6875,30.43,0.01831054501235485,62445,0.0,28.02182960510254,1,94502.6875
1778627322.23936319,62445012,1,-0.06072998046875,584.0292358398438,94502.2890625,30.43,0.01831054501235485,62445,0.0,28.02182960510254,1,94502.2890625
1778627322.33932304,62544972,0,0.02423095703125,584.1141967773438,94502.59375,30.43,0.03937837854027748,62544,0.0,28.02182960510254,1,94502.59375
1778627322.33932304,62544972,1,-0.20477294921875,583.8851928710938,94503.9296875,30.43,0.03937837854027748,62544,0.0,28.02182960510254,1,94503.9296875
1778627322.43928313,62644932,0,0.03350830078125,584.1234741210938,94502.4921875,30.43,0.05333296209573746,62644,0.0,28.02182960510254,1,94502.4921875
1778627322.43928313,62644932,1,-0.02264404296875,584.0673217773438,94501.8515625,30.43,0.05333296209573746,62644,0.0,28.02182960510254,1,94501.8515625
1778627322.53924298,62744892,0,0.05694580078125,584.1469116210938,94502.2265625,30.44,0.06778652220964432,62744,0.0,28.02182960510254,1,94502.2265625
1778627322.53924298,62744892,1,-0.24627685546875,583.8436889648438,94504.3984375,30.44,0.06778652220964432,62744,0.0,28.02182960510254,1,94504.3984375
1778627322.63920307,62844852,0,0.08624267578125,584.1762084960938,94501.8828125,30.44,0.10621093213558197,62844,0.0,28.02182960510254,1,94501.8828125
1778627322.63920307,62844852,1,-0.19891357421875,583.8910522460938,94503.8515625,30.44,0.10621093213558197,62844,0.0,28.02182960510254,1,94503.8515625
1778627322.73999619,62945645,0,0.11846923828125,584.2084350585938,94501.5234375,30.44,0.17203576862812042,62945,0.0,28.02182960510254,1,94501.5234375
1778627322.73999619,62945645,1,-0.01385498046875,584.0761108398438,94501.7578125,30.44,0.17203576862812042,62945,0.0,28.02182960510254,1,94501.7578125
1778627322.83995605,63045605,0,0.15655517578125,584.2465209960938,94501.09375,30.44,0.2439994513988495,63045,0.0,28.02182960510254,1,94501.09375
1778627322.83995605,63045605,1,0.1829833984375,584.27294921875,94499.5234375,30.44,0.2439994513988495,63045,0.0,28.02182960510254,1,94499.5234375
1778627322.93991613,63145565,0,0.2449951171875,584.3349609375,94500.0859375,30.45,0.31795117259025574,63145,0.0,28.02182960510254,1,94500.0859375
1778627322.93991613,63145565,1,0.25970458984375,584.3496704101562,94498.65625,30.45,0.31795117259025574,63145,0.0,28.02182960510254,1,94498.65625
1778627323.03987598,63245525,0,0.3656005859375,584.45556640625,94498.71875,30.45,0.4473983347415924,63245,0.0,28.02182960510254,1,94498.71875
1778627323.03987598,63245525,1,0.41546630859375,584.5054321289062,94496.8828125,30.45,0.4473983347415924,63245,0.0,28.02182960510254,1,94496.8828125
1778627323.13983607,63345485,0,0.4832763671875,584.5732421875,94497.3828125,30.45,0.6790298223495483,63345,0.0,28.02182960510254,1,94497.3828125
1778627323.13983607,63345485,1,0.3597412109375,584.44970703125,94497.5234375,30.45,0.6790298223495483,63345,0.0,28.02182960510254,1,94497.5234375
1778627323.23979616,63445445,0,0.60687255859375,584.6968383789062,94495.984375,30.45,0.9450685381889343,63445,0.0,28.02182960510254,1,94495.984375
1778627323.23979616,63445445,1,0.61279296875,584.7027587890625,94494.640625,30.45,0.9450685381889343,63445,0.0,28.02182960510254,1,94494.640625
1778627323.33975601,63545405,0,0.7275390625,584.8175048828125,94494.609375,30.45,1.1255455017089844,63545,0.0,28.02182960510254,1,94494.609375
1778627323.33975601,63545405,1,0.43304443359375,584.5230102539062,94496.6875,30.45,1.1255455017089844,63545,0.0,28.02182960510254,1,94496.6875
1778627323.43971610,63645365,0,0.84521484375,584.9351806640625,94493.2734375,30.46,1.1953736543655396,63645,0.0,28.02182960510254,1,94493.2734375
1778627323.43971610,63645365,1,0.8564453125,584.9464111328125,94491.875,30.45,1.1953736543655396,63645,0.0,28.02182960510254,1,94491.875
1778627323.53967619,63745325,0,0.9775390625,585.0675048828125,94491.7734375,30.46,1.210098385810852,63745,0.0,28.02182960510254,1,94491.7734375
1778627323.53967619,63745325,1,0.92724609375,585.0172119140625,94491.0703125,30.46,1.210098385810852,63745,0.0,28.02182960510254,1,94491.0703125
1778627323.63963604,63845285,0,1.10357666015625,585.1935424804688,94490.34375,30.46,1.2208558320999146,63845,0.0,28.02182960510254,1,94490.34375
1778627323.63963604,63845285,1,0.84765625,584.9376220703125,94491.96875,30.46,1.2208558320999146,63845,0.0,28.02182960510254,1,94491.96875
1778627323.73959613,63945245,0,1.25396728515625,585.3439331054688,94488.6328125,30.46,1.2523460388183594,63945,0.0,28.02182960510254,1,94488.6328125
1778627323.73959613,63945245,1,1.0009765625,585.0909423828125,94490.234375,30.46,1.2523460388183594,63945,0.0,28.02182960510254,1,94490.234375
1778627323.83955622,64045205,0,1.4127197265625,585.502685546875,94486.8359375,30.46,1.313552975654602,64045,0.0,28.02182960510254,1,94486.8359375
1778627323.83955622,64045205,1,1.25640869140625,585.3463745117188,94487.3359375,30.46,1.313552975654602,64045,0.0,28.02182960510254,1,94487.3359375
1778627323.93951607,64145165,0,1.5889892578125,585.678955078125,94484.8359375,30.46,1.4105033874511719,64145,0.0,28.02182960510254,1,94484.8359375
1778627323.93951607,64145165,1,1.5977783203125,585.687744140625,94483.46875,30.46,1.4105033874511719,64145,0.0,28.02182960510254,1,94483.46875
1778627324.03947616,64245125,0,1.75653076171875,585.8464965820312,94482.9296875,30.46,1.5321348905563354,64245,0.0,28.02182960510254,1,94482.9296875
1778627324.03947616,64245125,1,1.84197998046875,585.9319458007812,94480.6953125,30.46,1.5321348905563354,64245,0.0,28.02182960510254,1,94480.6953125
1778627324.13943601,64345085,0,1.94500732421875,586.0349731445312,94480.7890625,30.47,1.641998291015625,64345,0.0,28.02182960510254,1,94480.7890625
1778627324.13943601,64345085,1,1.67449951171875,585.7644653320312,94482.6015625,30.47,1.641998291015625,64345,0.0,28.02182960510254,1,94482.6015625
1778627324.23939610,64445045,0,2.14764404296875,586.2376098632812,94478.4921875,30.47,1.7272758483886719,64445,0.0,28.02182960510254,1,94478.4921875
1778627324.23939610,64445045,1,1.99774169921875,586.0877075195312,94478.921875,30.47,1.7272758483886719,64445,0.0,28.02182960510254,1,94478.921875
