timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress,TimeSec,AttackActive_BARO,Alt_attacked,SoftwareSensor_Alt,Residual_Alt,DetectionFlag_Alt,Recovered_Alt
1778782185.759776,68944911,1,-0.22869873046875,583.8612670898438,94504.1953125,30.58,0.0,68944,0.0,28.02182960510254,1,94504.1953125,0.69972,0,-0.22869873046875,-0.22869873046875,0.0,0,-0.22869873046875
1778782185.8597362,69044871,0,0.00372314453125,584.0936889648438,94502.828125,30.58,0.0,69044,0.0,28.02182960510254,1,94502.828125,0.79968,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782185.8597362,69044871,1,-0.10809326171875,583.9818725585938,94502.828125,30.58,0.0,69044,0.0,28.02182960510254,1,94502.828125,0.79968,0,-0.10809326171875,-0.10809326171875,0.0,0,-0.10809326171875
1778782185.959696,69144831,0,0.00372314453125,584.0936889648438,94502.828125,30.58,0.0,69144,0.0,28.02182960510254,1,94502.828125,0.89964,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782185.959696,69144831,1,-0.11688232421875,583.9730834960938,94502.921875,30.58,0.0,69144,0.0,28.02182960510254,1,94502.921875,0.89964,0,-0.11688232421875,-0.11688232421875,0.0,0,-0.11688232421875
1778782186.059656,69244791,0,0.00372314453125,584.0936889648438,94502.828125,30.59,0.0,69244,0.0,28.02182960510254,1,94502.828125,0.9996,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.059656,69244791,1,0.00958251953125,584.0995483398438,94501.4921875,30.59,0.0,69244,0.0,28.02182960510254,1,94501.4921875,0.9996,0,0.00958251953125,0.00958251953125,0.0,0,0.00958251953125
1778782186.159616,69344751,0,0.00372314453125,584.0936889648438,94502.828125,30.59,0.0,69344,0.0,28.02182960510254,1,94502.828125,1.09956,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.159616,69344751,1,-0.24334716796875,583.8466186523438,94504.359375,30.59,0.0,69344,0.0,28.02182960510254,1,94504.359375,1.09956,0,-0.24334716796875,-0.24334716796875,0.0,0,-0.24334716796875
1778782186.259576,69444711,0,0.00372314453125,584.0936889648438,94502.828125,30.59,0.0,69444,0.0,28.02182960510254,1,94502.828125,1.19952,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.259576,69444711,1,-0.25213623046875,583.8378295898438,94504.4609375,30.59,0.0,69444,0.0,28.02182960510254,1,94504.4609375,1.19952,0,-0.25213623046875,-0.25213623046875,0.0,0,-0.25213623046875
1778782186.359536,69544671,0,0.00372314453125,584.0936889648438,94502.828125,30.59,0.0,69544,0.0,28.02182960510254,1,94502.828125,1.29948,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.359536,69544671,1,-0.26971435546875,583.8202514648438,94504.65625,30.59,0.0,69544,0.0,28.02182960510254,1,94504.65625,1.29948,0,-0.26971435546875,-0.26971435546875,0.0,0,-0.26971435546875
1778782186.459496,69644631,0,0.00372314453125,584.0936889648438,94502.828125,30.59,0.0,69644,0.0,28.02182960510254,1,94502.828125,1.39944,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.459496,69644631,1,-0.23748779296875,583.8524780273438,94504.2890625,30.6,0.0,69644,0.0,28.02182960510254,1,94504.2890625,1.39944,0,-0.23748779296875,-0.23748779296875,0.0,0,-0.23748779296875
1778782186.559456,69744591,0,0.00372314453125,584.0936889648438,94502.828125,30.6,0.0,69744,0.0,28.02182960510254,1,94502.828125,1.4994,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.559456,69744591,1,-0.23748779296875,583.8524780273438,94504.2890625,30.6,0.0,69744,0.0,28.02182960510254,1,94504.2890625,1.4994,0,-0.23748779296875,-0.23748779296875,0.0,0,-0.23748779296875
1778782186.6594162,69844551,0,0.00372314453125,584.0936889648438,94502.828125,30.6,0.0,69844,0.0,28.02182960510254,1,94502.828125,1.59936,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.6594162,69844551,1,0.0540771484375,584.14404296875,94500.984375,30.6,0.0,69844,0.0,28.02182960510254,1,94500.984375,1.59936,0,0.0540771484375,0.0540771484375,0.0,0,0.0540771484375
1778782186.759376,69944511,0,0.00372314453125,584.0936889648438,94502.828125,30.6,0.0,69944,0.0,28.02182960510254,1,94502.828125,1.69932,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.759376,69944511,1,0.02130126953125,584.1112670898438,94501.3515625,30.6,0.0,69944,0.0,28.02182960510254,1,94501.3515625,1.69932,0,0.02130126953125,0.02130126953125,0.0,0,0.02130126953125
1778782186.859336,70044471,0,0.00372314453125,584.0936889648438,94502.828125,30.6,0.0,70044,0.0,28.02182960510254,1,94502.828125,1.79928,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.859336,70044471,1,-0.24334716796875,583.8466186523438,94504.359375,30.6,0.0,70044,0.0,28.02182960510254,1,94504.359375,1.79928,0,-0.24334716796875,-0.24334716796875,0.0,0,-0.24334716796875
1778782186.9592962,70144431,0,0.00372314453125,584.0936889648438,94502.828125,30.6,0.0,70144,0.0,28.02182960510254,1,94502.828125,1.89924,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782186.9592962,70144431,1,-0.06072998046875,584.0292358398438,94502.2890625,30.6,0.0,70144,0.0,28.02182960510254,1,94502.2890625,1.89924,0,-0.06072998046875,-0.06072998046875,0.0,0,-0.06072998046875
1778782187.059256,70244391,0,0.00372314453125,584.0936889648438,94502.828125,30.61,0.0,70244,0.0,28.02182960510254,1,94502.828125,1.9992,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.059256,70244391,1,-0.26971435546875,583.8202514648438,94504.65625,30.61,0.0,70244,0.0,28.02182960510254,1,94504.65625,1.9992,0,-0.26971435546875,-0.26971435546875,0.0,0,-0.26971435546875
1778782187.1600492,70345184,0,0.00372314453125,584.0936889648438,94502.828125,30.61,0.0,70345,0.0,28.02182960510254,1,94502.828125,2.099993,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.1600492,70345184,1,-0.11102294921875,583.9789428710938,94502.859375,30.61,0.0,70345,0.0,28.02182960510254,1,94502.859375,2.099993,0,-0.11102294921875,-0.11102294921875,0.0,0,-0.11102294921875
1778782187.260009,70445144,0,0.00372314453125,584.0936889648438,94502.828125,30.61,0.0,70445,0.0,28.02182960510254,1,94502.828125,2.199953,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.260009,70445144,1,-0.21942138671875,583.8705444335938,94504.0859375,30.61,0.0,70445,0.0,28.02182960510254,1,94504.0859375,2.199953,0,-0.21942138671875,-0.21942138671875,0.0,0,-0.21942138671875
1778782187.3599691,70545104,0,0.00372314453125,584.0936889648438,94502.828125,30.61,0.0,70545,0.0,28.02182960510254,1,94502.828125,2.299913,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.3599691,70545104,1,0.04473876953125,584.1347045898438,94501.09375,30.61,0.0,70545,0.0,28.02182960510254,1,94501.09375,2.299913,0,0.04473876953125,0.04473876953125,0.0,0,0.04473876953125
1778782187.4599292,70645064,0,0.00372314453125,584.0936889648438,94502.828125,30.61,0.0,70645,0.0,28.02182960510254,1,94502.828125,2.399873,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.4599292,70645064,1,-0.06072998046875,584.0292358398438,94502.2890625,30.61,0.0,70645,0.0,28.02182960510254,1,94502.2890625,2.399873,0,-0.06072998046875,-0.06072998046875,0.0,0,-0.06072998046875
1778782187.559889,70745024,0,0.00372314453125,584.0936889648438,94502.828125,30.62,0.0,70745,0.0,28.02182960510254,1,94502.828125,2.499833,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.559889,70745024,1,-0.06951904296875,584.0204467773438,94502.390625,30.62,0.0,70745,0.0,28.02182960510254,1,94502.390625,2.499833,0,-0.06951904296875,-0.06951904296875,0.0,0,-0.06951904296875
1778782187.6598492,70844984,0,0.00372314453125,584.0936889648438,94502.828125,30.62,0.0,70844,0.0,28.02182960510254,1,94502.828125,2.599793,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.6598492,70844984,1,-0.24627685546875,583.8436889648438,94504.3984375,30.62,0.0,70844,0.0,28.02182960510254,1,94504.3984375,2.599793,0,-0.24627685546875,-0.24627685546875,0.0,0,-0.24627685546875
1778782187.759809,70944944,0,0.00372314453125,584.0936889648438,94502.828125,30.62,0.0,70944,0.0,28.02182960510254,1,94502.828125,2.699753,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.759809,70944944,1,-0.23748779296875,583.8524780273438,94504.2890625,30.62,0.0,70944,0.0,28.02182960510254,1,94504.2890625,2.699753,0,-0.23748779296875,-0.23748779296875,0.0,0,-0.23748779296875
1778782187.859769,71044904,0,0.00372314453125,584.0936889648438,94502.828125,30.62,0.0,71044,0.0,28.02182960510254,1,94502.828125,2.799713,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.859769,71044904,1,-0.19891357421875,583.8910522460938,94503.8515625,30.62,0.0,71044,0.0,28.02182960510254,1,94503.8515625,2.799713,0,-0.19891357421875,-0.19891357421875,0.0,0,-0.19891357421875
1778782187.9597292,71144864,0,0.00372314453125,584.0936889648438,94502.828125,30.62,0.0,71144,0.0,28.02182960510254,1,94502.828125,2.899673,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782187.9597292,71144864,1,-0.04901123046875,584.0409545898438,94502.1640625,30.62,0.0,71144,0.0,28.02182960510254,1,94502.1640625,2.899673,0,-0.04901123046875,-0.04901123046875,0.0,0,-0.04901123046875
1778782188.059689,71244824,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71244,0.0,28.02182960510254,1,94502.828125,2.999633,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.059689,71244824,1,-0.18133544921875,583.9086303710938,94503.6640625,30.63,0.0,71244,0.0,28.02182960510254,1,94503.6640625,2.999633,0,-0.18133544921875,-0.18133544921875,0.0,0,-0.18133544921875
1778782188.1596491,71344784,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71344,0.0,28.02182960510254,1,94502.828125,3.099593,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.1596491,71344784,1,-0.04901123046875,584.0409545898438,94502.1640625,30.63,0.0,71344,0.0,28.02182960510254,1,94502.1640625,3.099593,0,-0.04901123046875,-0.04901123046875,0.0,0,-0.04901123046875
1778782188.2596092,71444744,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71444,0.0,28.02182960510254,1,94502.828125,3.199553,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.2596092,71444744,1,-0.26092529296875,583.8290405273438,94504.5625,30.63,0.0,71444,0.0,28.02182960510254,1,94504.5625,3.199553,0,-0.26092529296875,-0.26092529296875,0.0,0,-0.26092529296875
1778782188.359569,71544704,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71544,0.0,28.02182960510254,1,94502.828125,3.299513,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.359569,71544704,1,0.0628662109375,584.15283203125,94500.890625,30.63,0.0,71544,0.0,28.02182960510254,1,94500.890625,3.299513,0,0.0628662109375,0.0628662109375,0.0,0,0.0628662109375
1778782188.4595292,71644664,0,0.00372314453125,584.0936889648438,94502.828125,30.63,0.0,71644,0.0,28.02182960510254,1,94502.828125,3.399473,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.4595292,71644664,1,0.06866455078125,584.1586303710938,94500.828125,30.63,0.0,71644,0.0,28.02182960510254,1,94500.828125,3.399473,0,0.06866455078125,0.06866455078125,0.0,0,0.06866455078125
1778782188.559489,71744624,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,71744,0.0,28.02182960510254,1,94502.828125,3.499433,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.559489,71744624,1,-0.11688232421875,583.9730834960938,94502.921875,30.64,0.0,71744,0.0,28.02182960510254,1,94502.921875,3.499433,0,-0.11688232421875,-0.11688232421875,0.0,0,-0.11688232421875
1778782188.659449,71844584,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,71844,0.0,28.02182960510254,1,94502.828125,3.599393,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.659449,71844584,1,-0.26678466796875,583.8231811523438,94504.625,30.64,0.0,71844,0.0,28.02182960510254,1,94504.625,3.599393,0,-0.26678466796875,-0.26678466796875,0.0,0,-0.26678466796875
1778782188.7594092,71944544,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,71944,0.0,28.02182960510254,1,94502.828125,3.699353,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.7594092,71944544,1,0.06866455078125,584.1586303710938,94500.828125,30.64,0.0,71944,0.0,28.02182960510254,1,94500.828125,3.699353,0,0.06866455078125,0.06866455078125,0.0,0,0.06866455078125
1778782188.859369,72044504,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,72044,0.0,28.02182960510254,1,94502.828125,3.799313,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.859369,72044504,1,-0.11102294921875,583.9789428710938,94502.859375,30.64,0.0,72044,0.0,28.02182960510254,1,94502.859375,3.799313,0,-0.11102294921875,-0.11102294921875,0.0,0,-0.11102294921875
1778782188.9593291,72144464,0,0.00372314453125,584.0936889648438,94502.828125,30.64,0.0,72144,0.0,28.02182960510254,1,94502.828125,3.899273,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782188.9593291,72144464,1,-0.28143310546875,583.8085327148438,94504.796875,30.64,0.0,72144,0.0,28.02182960510254,1,94504.796875,3.899273,0,-0.28143310546875,-0.28143310546875,0.0,0,-0.28143310546875
1778782189.0592892,72244424,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72244,0.0,28.02182960510254,1,94502.828125,3.999233,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.0592892,72244424,1,-0.11688232421875,583.9730834960938,94502.921875,30.65,0.0,72244,0.0,28.02182960510254,1,94502.921875,3.999233,0,-0.11688232421875,-0.11688232421875,0.0,0,-0.11688232421875
1778782189.159249,72344384,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72344,0.0,28.02182960510254,1,94502.828125,4.099193,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.159249,72344384,1,-0.10809326171875,583.9818725585938,94502.828125,30.65,0.0,72344,0.0,28.02182960510254,1,94502.828125,4.099193,0,-0.10809326171875,-0.10809326171875,0.0,0,-0.10809326171875
1778782189.260042,72445177,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72445,0.0,28.02182960510254,1,94502.828125,4.199986,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.260042,72445177,1,-0.19891357421875,583.8910522460938,94503.8515625,30.65,0.0,72445,0.0,28.02182960510254,1,94503.8515625,4.199986,0,-0.19891357421875,-0.19891357421875,0.0,0,-0.19891357421875
1778782189.360002,72545137,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72545,0.0,28.02182960510254,1,94502.828125,4.299946,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.360002,72545137,1,-0.07830810546875,584.0116577148438,94502.4921875,30.65,0.0,72545,0.0,28.02182960510254,1,94502.4921875,4.299946,0,-0.07830810546875,-0.07830810546875,0.0,0,-0.07830810546875
1778782189.459962,72645097,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72645,0.0,28.02182960510254,1,94502.828125,4.399906,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.459962,72645097,1,-0.12567138671875,583.9642944335938,94503.03125,30.65,0.0,72645,0.0,28.02182960510254,1,94503.03125,4.399906,0,-0.12567138671875,-0.12567138671875,0.0,0,-0.12567138671875
1778782189.5599222,72745057,0,0.00372314453125,584.0936889648438,94502.828125,30.65,0.0,72745,0.0,28.02182960510254,1,94502.828125,4.499866,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.5599222,72745057,1,-0.07830810546875,584.0116577148438,94502.4921875,30.65,0.0,72745,0.0,28.02182960510254,1,94502.4921875,4.499866,0,-0.07830810546875,-0.07830810546875,0.0,0,-0.07830810546875
1778782189.659882,72845017,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,72845,0.0,28.02182960510254,1,94502.828125,4.599826,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.659882,72845017,1,-0.06072998046875,584.0292358398438,94502.2890625,30.66,0.0,72845,0.0,28.02182960510254,1,94502.2890625,4.599826,0,-0.06072998046875,-0.06072998046875,0.0,0,-0.06072998046875
1778782189.759842,72944977,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,72944,0.0,28.02182960510254,1,94502.828125,4.699786,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.759842,72944977,1,-0.29315185546875,583.7968139648438,94504.921875,30.66,0.0,72944,0.0,28.02182960510254,1,94504.921875,4.699786,0,-0.29315185546875,-0.29315185546875,0.0,0,-0.29315185546875
1778782189.859802,73044937,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,73044,0.0,28.02182960510254,1,94502.828125,4.799746,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.859802,73044937,1,-0.23748779296875,583.8524780273438,94504.2890625,30.66,0.0,73044,0.0,28.02182960510254,1,94504.2890625,4.799746,0,-0.23748779296875,-0.23748779296875,0.0,0,-0.23748779296875
1778782189.959762,73144897,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,73144,0.0,28.02182960510254,1,94502.828125,4.899706,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782189.959762,73144897,1,-0.12567138671875,583.9642944335938,94503.03125,30.66,0.0,73144,0.0,28.02182960510254,1,94503.03125,4.899706,0,-0.12567138671875,-0.12567138671875,0.0,0,-0.12567138671875
1778782190.059722,73244857,0,0.00372314453125,584.0936889648438,94502.828125,30.66,0.0,73244,0.0,28.02182960510254,1,94502.828125,4.999666,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.059722,73244857,1,-0.06072998046875,584.0292358398438,94502.2890625,30.66,0.0,73244,0.0,28.02182960510254,1,94502.2890625,4.999666,0,-0.06072998046875,-0.06072998046875,0.0,0,-0.06072998046875
1778782190.159682,73344817,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73344,0.0,28.02182960510254,1,94502.828125,5.099626,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.159682,73344817,1,-0.13446044921875,583.9555053710938,94503.125,30.67,0.0,73344,0.0,28.02182960510254,1,94503.125,5.099626,0,-0.13446044921875,-0.13446044921875,0.0,0,-0.13446044921875
1778782190.259642,73444777,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73444,0.0,28.02182960510254,1,94502.828125,5.199586,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.259642,73444777,1,-0.13446044921875,583.9555053710938,94503.125,30.67,0.0,73444,0.0,28.02182960510254,1,94503.125,5.199586,0,-0.13446044921875,-0.13446044921875,0.0,0,-0.13446044921875
1778782190.3596022,73544737,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73544,0.0,28.02182960510254,1,94502.828125,5.299546,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.3596022,73544737,1,-0.07830810546875,584.0116577148438,94502.4921875,30.67,0.0,73544,0.0,28.02182960510254,1,94502.4921875,5.299546,0,-0.07830810546875,-0.07830810546875,0.0,0,-0.07830810546875
1778782190.459562,73644697,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73644,0.0,28.02182960510254,1,94502.828125,5.399506,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.459562,73644697,1,-0.05487060546875,584.0350952148438,94502.2265625,30.67,0.0,73644,0.0,28.02182960510254,1,94502.2265625,5.399506,0,-0.05487060546875,-0.05487060546875,0.0,0,-0.05487060546875
1778782190.559522,73744657,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73744,0.0,28.02182960510254,1,94502.828125,5.499466,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.559522,73744657,1,-0.03729248046875,584.0526733398438,94502.0234375,30.67,0.0,73744,0.0,28.02182960510254,1,94502.0234375,5.499466,0,-0.03729248046875,-0.03729248046875,0.0,0,-0.03729248046875
1778782190.659482,73844617,0,0.00372314453125,584.0936889648438,94502.828125,30.67,0.0,73844,0.0,28.02182960510254,1,94502.828125,5.599426,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.659482,73844617,1,0.02423095703125,584.1141967773438,94501.3203125,30.67,0.0,73844,0.0,28.02182960510254,1,94501.3203125,5.599426,0,0.02423095703125,0.02423095703125,0.0,0,0.02423095703125
1778782190.759442,73944577,0,0.00372314453125,584.0936889648438,94502.828125,30.68,0.0,73944,0.0,28.02182960510254,1,94502.828125,5.699386,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.759442,73944577,1,0.07745361328125,584.1674194335938,94500.71875,30.68,0.0,73944,0.0,28.02182960510254,1,94500.71875,5.699386,0,0.07745361328125,0.07745361328125,0.0,0,0.07745361328125
1778782190.859402,74044537,0,0.00372314453125,584.0936889648438,94502.828125,30.68,0.0,74044,0.0,28.02182960510254,1,94502.828125,5.799346,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.859402,74044537,1,-0.00213623046875,584.0878295898438,94501.6171875,30.68,0.0,74044,0.0,28.02182960510254,1,94501.6171875,5.799346,0,-0.00213623046875,-0.00213623046875,0.0,0,-0.00213623046875
1778782190.959362,74144497,0,0.00372314453125,584.0936889648438,94502.828125,30.68,0.0,74144,0.0,28.02182960510254,1,94502.828125,5.899306,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778782190.959362,74144497,1,-0.02557373046875,584.0643920898438,94501.8828125,30.68,0.0,74144,0.0,28.02182960510254,1,94501.8828125,5.899306,0,-0.02557373046875,-0.02557373046875,0.0,0,-0.02557373046875
1778782191.059322,74244457,0,0.01544189453125,584.1054077148438,94502.6875,30.68,0.003662109375,74244,0.0,28.02182960510254,1,94502.6875,5.999266,0,0.01544189453125,0.01544189453125,0.0,0,0.01544189453125
1778782191.059322,74244457,1,0.09503173828125,584.1849975585938,94500.515625,30.68,0.003662109375,74244,0.0,28.02182960510254,1,94500.515625,5.999266,0,0.09503173828125,0.09503173828125,0.0,0,0.09503173828125
1778782191.1592822,74344417,0,0.01544189453125,584.1054077148438,94502.6875,30.68,0.0183105450123548,74344,0.0,28.02182960510254,1,94502.6875,6.099226,0,0.01544189453125,0.01544189453125,0.0,0,0.01544189453125
1778782191.1592822,74344417,1,-0.09637451171875,583.9935913085938,94502.6875,30.68,0.0183105450123548,74344,0.0,28.02182960510254,1,94502.6875,6.099226,0,-0.09637451171875,-0.09637451171875,0.0,0,-0.09637451171875
1778782191.259242,74444377,0,0.02423095703125,584.1141967773438,94502.59375,30.68,0.0393676795065403,74444,0.0,28.02182960510254,1,94502.59375,6.199186,0,0.02423095703125,0.02423095703125,0.0,0,0.02423095703125
1778782191.259242,74444377,1,0.03302001953125,584.1229858398438,94501.21875,30.68,0.0393676795065403,74444,0.0,28.02182960510254,1,94501.21875,6.199186,0,0.03302001953125,0.03302001953125,0.0,0,0.03302001953125
1778782191.3600352,74545170,0,0.03350830078125,584.1234741210938,94502.4921875,30.69,0.0532376877963542,74545,0.0,28.02182960510254,1,94502.4921875,6.299979,0,0.03350830078125,0.03350830078125,0.0,0,0.03350830078125
1778782191.3600352,74545170,1,-0.13446044921875,583.9555053710938,94503.125,30.69,0.0532376877963542,74545,0.0,28.02182960510254,1,94503.125,6.299979,0,-0.13446044921875,-0.13446044921875,0.0,0,-0.13446044921875
1778782191.459995,74645130,0,0.06573486328125,584.1557006835938,94502.125,30.69,0.0702179223299026,74645,0.0,28.02182960510254,1,94502.125,6.399939,0,0.06573486328125,0.06573486328125,0.0,0,0.06573486328125
